_dbt_source_relation,ss_id,prev_ss_id,organization_id,connector_type,asset_type,asset_id,import_time,asset_hostname,asset_operating_systems,asset_ipv4,asset_device_type,vuln_cves,vuln_cvss3_base_score,vuln_cvss_base_score,vuln_description,vuln_exploit_available,vuln_risk_factor,vuln_name,vuln_port,vuln_id,vuln_remediation,vuln_severity,finding_priority,severity_modification_type,first_seen_at,last_seen_at,finding_state,asset_operating_system_version,asset_fqdn,finding_url,location_url,vuln_labels
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:d7fcc937-4ca0-55ca-b067-95a70a44ff20:wiz_issue:fb7a16e5-81cb-4e06-a795-bae5613247e2,fb7a16e5-81cb-4e06-a795-bae5613247e2:fb7a16e5-81cb-4e06-a795-bae5613247e2,demo_env,wiz,virtualMachine,fb7a16e5-81cb-4e06-a795-bae5613247e2,2023-04-17 19:19:45.677868,null,Windows,"172.31.28.140,3.90.162.222",virtualMachine,"[""CVE-2023-24925""]",8.8,null,"The machine is running `Windows Server 2019`, and found vulnerable to `CVE-2023-24925`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2023-24925) with vendor severity: `High`.nnThe vulnerability can be remediated by installing `KB5025229 (OS Build 17763.4252)`.",null,null,Windows Server 2019,null,fb7a16e5-81cb-4e06-a795-bae5613247e2,KB5025229 (OS Build 17763.4252),low,P3,null,2023-04-12 18:49:31.075736,2023-04-17 08:46:44,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'9659a8df-2b4e-522f-b212-0ab889db0803))))))~where~(_vertexID~(EQUALS~(~'d7fcc937-4ca0-55ca-b067-95a70a44ff20))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:ccd2a8c8-cad0-5086-b7e7-9d5cf10f6b38:wiz_issue:1ae6933d-4abb-476e-a951-8283c45b421f,1ae6933d-4abb-476e-a951-8283c45b421f:1ae6933d-4abb-476e-a951-8283c45b421f,demo_env,wiz,virtualMachine,1ae6933d-4abb-476e-a951-8283c45b421f,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2020-15436""]",6.7,null,"The package `kernel` version `3.10.0-1160.6.1.el7` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2020-15436`, which exists in versions `>= 3.0.0 && < 0:3.10.0-1160.15.2.el7`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:0336) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2020-15436) severity: `Medium`).nnThe vulnerability can be remediated by updating the package to version `3.10.0-1160.15.2.el7` or higher, using `yum update kernel`.",null,null,kernel,null,1ae6933d-4abb-476e-a951-8283c45b421f,yum update kernel,medium,P2,null,2023-03-22 15:58:43.504231,2023-04-19 15:36:31,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'ccd2a8c8-cad0-5086-b7e7-9d5cf10f6b38))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:8756dd1c-1813-5ae0-94b4-c2422e966340:wiz_issue:90f3383f-ae23-42ab-a718-1dcd81a27248,90f3383f-ae23-42ab-a718-1dcd81a27248:90f3383f-ae23-42ab-a718-1dcd81a27248,demo_env,wiz,virtualMachine,90f3383f-ae23-42ab-a718-1dcd81a27248,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2014-0432""]",9.3,null,"File `/opt/ibm/java-x86_64-80/bin/javac` version `8.0.0` is vulnerable to `CVE-2014-0432`, which exists in versions `= 8.0.0`.nnThe vulnerability was found in the [National Vulnerability Database (NVD)](https://nvd.nist.gov/vuln/detail/CVE-2014-0432) based on the CPE `cpe:2.3:a:oracle:jdk` with NVD severity: `High`.nnThe file is associated with the technology `JDK`.nnThe vulnerability can be remediated by updating `JDK` to `8.0.2010` or higher.",null,null,cpe:2.3:a:oracle:jdk,null,90f3383f-ae23-42ab-a718-1dcd81a27248,null,high,P1,null,2023-03-22 15:58:42.35036,2023-04-19 15:36:32,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'8756dd1c-1813-5ae0-94b4-c2422e966340))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:19fa654d-d425-5d69-8c91-8ebd224f30ae:wiz_issue:ee33fca6-006a-4bce-b46b-7b47c2b12d2c,ee33fca6-006a-4bce-b46b-7b47c2b12d2c:ee33fca6-006a-4bce-b46b-7b47c2b12d2c,demo_env,wiz,virtualMachine,ee33fca6-006a-4bce-b46b-7b47c2b12d2c,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2021-20233""]",8.2,null,"The package `grub2-pc` version `1:2.02-0.86.el7_8` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2021-20233`, which exists in versions `< 1:2.02-0.87.el7_9.2`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:0699) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2021-20233) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `1:2.02-0.87.el7_9.2` or higher, using `yum update grub2-pc`.",null,null,grub2-pc,null,ee33fca6-006a-4bce-b46b-7b47c2b12d2c,yum update grub2-pc,low,P3,null,2023-03-22 15:58:42.470508,2023-04-19 15:36:29,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'19fa654d-d425-5d69-8c91-8ebd224f30ae))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:a95229e9-0f9c-5fbc-ad86-3fc52b1456d4:wiz_issue:692ab2a4-3961-4b89-9554-1af4e2626ca6,692ab2a4-3961-4b89-9554-1af4e2626ca6:692ab2a4-3961-4b89-9554-1af4e2626ca6,demo_env,wiz,virtualMachine,692ab2a4-3961-4b89-9554-1af4e2626ca6,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2023-25153""]",5.5,null,"The package `containerd.io` version `1.2.6` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2023-25153`, which exists in versions `>= 1.0.0, < 1.5.18`.nnThe vulnerability was found in the [National Vulnerability Database (NVD)](https://nvd.nist.gov/vuln/detail/CVE-2023-25153) based on the CPE `cpe:2.3:a:linuxfoundation:containerd` with NVD severity: `Medium`.nnThe package is associated with the technology `containerd`.nnThe vulnerability can be remediated by updating `containerd` to `1.5.18` or higher.",null,null,containerd.io,null,692ab2a4-3961-4b89-9554-1af4e2626ca6,yum update containerd.io,low,P3,null,2023-03-22 15:58:43.273619,2023-04-19 15:36:32,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'a95229e9-0f9c-5fbc-ad86-3fc52b1456d4))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:33edc11d-a109-596b-a21b-adb0720699ba:wiz_issue:073ea60f-3b7a-472b-bc05-6ef373877f70,073ea60f-3b7a-472b-bc05-6ef373877f70:073ea60f-3b7a-472b-bc05-6ef373877f70,demo_env,wiz,virtualMachine,073ea60f-3b7a-472b-bc05-6ef373877f70,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2022-22822""]",9.8,null,"The package `expat` version `2.1.0-12.el7` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2022-22822`, which exists in versions `< 0:2.1.0-14.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2022:1069) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-22822) severity: `Critical`).nnThe vulnerability can be remediated by updating the package to version `2.1.0-14.el7_9` or higher, using `yum update expat`.",null,null,expat,null,073ea60f-3b7a-472b-bc05-6ef373877f70,yum update expat,medium,P2,null,2023-03-22 15:58:44.386406,2023-04-19 15:36:29,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'33edc11d-a109-596b-a21b-adb0720699ba))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:2fc84557-1631-58d3-855e-fe436961ec5c:wiz_issue:6d622eb1-27f3-4918-9092-46017bb6da5e,6d622eb1-27f3-4918-9092-46017bb6da5e:6d622eb1-27f3-4918-9092-46017bb6da5e,demo_env,wiz,virtualMachine,6d622eb1-27f3-4918-9092-46017bb6da5e,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2021-44142""]",8.8,null,"The package `samba-vfs-glusterfs` version `4.10.16-9.el7_9` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2021-44142`, which exists in versions `< 0:4.10.16-18.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2022:0328) with vendor severity: `Critical` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2021-44142) severity: `High`).nnThis vulnerability has a known exploit available. Source: [GitHub](https://gist.github.com/0xsha/0859033e1777490576923a27fbcd23ac).nnThe vulnerability can be remediated by updating the package to version `4.10.16-18.el7_9` or higher, using `yum update samba-vfs-glusterfs`.",null,null,samba-vfs-glusterfs,null,6d622eb1-27f3-4918-9092-46017bb6da5e,yum update samba-vfs-glusterfs,medium,P2,null,2023-03-22 15:58:42.102625,2023-04-19 15:36:31,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'2fc84557-1631-58d3-855e-fe436961ec5c))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:88df29d7-bbbb-59d6-86d3-4a3a40f6bc23:wiz_issue:84fcc58a-106c-46ad-ae07-12dfc8a3efe0,84fcc58a-106c-46ad-ae07-12dfc8a3efe0:84fcc58a-106c-46ad-ae07-12dfc8a3efe0,demo_env,wiz,virtualMachine,84fcc58a-106c-46ad-ae07-12dfc8a3efe0,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2020-8698""]",5.5,null,"The package `microcode_ctl` version `2:2.1-73.2.el7_9` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2020-8698`, which exists in versions `< 2:2.1-73.11.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:3028) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2020-8698) severity: `Medium`).nnThe vulnerability can be remediated by updating the package to version `2:2.1-73.11.el7_9` or higher, using `yum update microcode_ctl`.",null,null,microcode_ctl,null,84fcc58a-106c-46ad-ae07-12dfc8a3efe0,yum update microcode_ctl,medium,P2,null,2023-03-22 15:58:41.46199,2023-04-19 15:36:31,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'88df29d7-bbbb-59d6-86d3-4a3a40f6bc23))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:443d0241-0ab2-5905-94ea-2a2cc520635d:wiz_issue:1ae6933d-4abb-476e-a951-8283c45b421f,1ae6933d-4abb-476e-a951-8283c45b421f:1ae6933d-4abb-476e-a951-8283c45b421f,demo_env,wiz,virtualMachine,1ae6933d-4abb-476e-a951-8283c45b421f,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2021-20254""]",6.8,null,"The package `samba-winbind` version `4.10.16-9.el7_9` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2021-20254`, which exists in versions `< 0:4.10.16-15.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:2313) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2021-20254) severity: `Medium`).nnThe vulnerability can be remediated by updating the package to version `4.10.16-15.el7_9` or higher, using `yum update samba-winbind`.",null,null,samba-winbind,null,1ae6933d-4abb-476e-a951-8283c45b421f,yum update samba-winbind,medium,P2,null,2023-03-22 15:58:43.706476,2023-04-19 15:36:29,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'443d0241-0ab2-5905-94ea-2a2cc520635d))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:fca1b4f0-b14c-558f-b04d-8c8fce8bd18b:wiz_issue:ee33fca6-006a-4bce-b46b-7b47c2b12d2c,ee33fca6-006a-4bce-b46b-7b47c2b12d2c:ee33fca6-006a-4bce-b46b-7b47c2b12d2c,demo_env,wiz,virtualMachine,ee33fca6-006a-4bce-b46b-7b47c2b12d2c,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2014-0464""]",4.3,null,"File `/opt/ibm/java-x86_64-80/bin/javac` version `8.0.0` is vulnerable to `CVE-2014-0464`, which exists in versions `= 8.0.0`.nnThe vulnerability was found in the [National Vulnerability Database (NVD)](https://nvd.nist.gov/vuln/detail/CVE-2014-0464) based on the CPE `cpe:2.3:a:oracle:jdk` with NVD severity: `Medium`.nnThe file is associated with the technology `JDK`.nnThe vulnerability can be remediated by updating `JDK` to `8.0.2010` or higher.",null,null,cpe:2.3:a:oracle:jdk,null,ee33fca6-006a-4bce-b46b-7b47c2b12d2c,null,low,P3,null,2023-03-22 15:58:43.46653,2023-04-19 15:36:32,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'fca1b4f0-b14c-558f-b04d-8c8fce8bd18b))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:6f993b8a-8859-5408-bf84-f9959c0e6f0c:wiz_issue:692ab2a4-3961-4b89-9554-1af4e2626ca6,692ab2a4-3961-4b89-9554-1af4e2626ca6:692ab2a4-3961-4b89-9554-1af4e2626ca6,demo_env,wiz,virtualMachine,692ab2a4-3961-4b89-9554-1af4e2626ca6,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2021-20233""]",8.2,null,"The package `grub2-tools-extra` version `1:2.02-0.86.el7_8` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2021-20233`, which exists in versions `< 1:2.02-0.87.el7_9.2`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:0699) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2021-20233) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `1:2.02-0.87.el7_9.2` or higher, using `yum update grub2-tools-extra`.",null,null,grub2-tools-extra,null,692ab2a4-3961-4b89-9554-1af4e2626ca6,yum update grub2-tools-extra,low,P3,null,2023-03-22 15:58:43.391087,2023-04-19 15:36:30,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'6f993b8a-8859-5408-bf84-f9959c0e6f0c))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:29ef315c-9023-523d-b967-cdbaaf3d6356:wiz_issue:073ea60f-3b7a-472b-bc05-6ef373877f70,073ea60f-3b7a-472b-bc05-6ef373877f70:073ea60f-3b7a-472b-bc05-6ef373877f70,demo_env,wiz,virtualMachine,073ea60f-3b7a-472b-bc05-6ef373877f70,2023-04-20 10:01:26.638326,null,Linux,"16.171.29.68,172.31.45.222",virtualMachine,"[""CVE-2020-25717""]",8.1,null,"The package `samba-common-libs` version `4.10.16-9.el7_9` was detected in `YUM/DNF package manager` on a machine running `RedHat 7.7` is vulnerable to `CVE-2020-25717`, which exists in versions `< 0:4.10.16-17.el7_9`.nnThe vulnerability was found in the [Official RedHat Security Advisories](https://access.redhat.com/errata/RHSA-2021:5192) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2020-25717) severity: `High`).nnThe vulnerability can be remediated by updating the package to version `4.10.16-17.el7_9` or higher, using `yum update samba-common-libs`.",null,null,samba-common-libs,null,073ea60f-3b7a-472b-bc05-6ef373877f70,yum update samba-common-libs,medium,P2,null,2023-03-22 15:58:43.70658,2023-04-19 15:36:30,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'03a8cf48-bb9d-5fee-898b-40047a70c2a5))))))~where~(_vertexID~(EQUALS~(~'29ef315c-9023-523d-b967-cdbaaf3d6356))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:09a5dcc9-162d-522e-aeb7-9dc6745a5622:wiz_issue:a06f9cd6-e635-41f0-8c4b-1e9ba08b7fca,a06f9cd6-e635-41f0-8c4b-1e9ba08b7fca:a06f9cd6-e635-41f0-8c4b-1e9ba08b7fca,demo_env,wiz,virtualMachine,a06f9cd6-e635-41f0-8c4b-1e9ba08b7fca,2023-05-19 10:01:45.340288,null,Linux,"13.53.129.3,172.31.43.236",virtualMachine,"[""CVE-2022-41717""]",5.3,null,"The library `golang.org/x/net` version `0.0.0-20211008194852-3b03d305991f` was detected in `Golang binary` located at `/opt/splunk/var/splunk_assist/supervisor/updates/d7349d380f4623b4b4e8ddb77abd193582324a2bc61fbd2361dda25ab9d9b861/assistsup.tar/assistsup` and is vulnerable to `CVE-2022-41717`, which exists in versions `<0.4.0`.nnThe vulnerability was found in the [The Go Vulnerability Database](https://nvd.nist.gov/vuln/detail/CVE-2022-41717) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-41717) severity: `Medium`).nnThe vulnerability can be remediated by updating the library to version `0.4.0` or higher, using `go get -u golang.org/x/net`.",null,null,golang.org/x/net,null,a06f9cd6-e635-41f0-8c4b-1e9ba08b7fca,go get -u golang.org/x/net,medium,P2,null,2023-05-18 23:13:53.754052,2023-05-18 23:13:53.754052,open,null,null,https://app.wiz.io/explorer/vulnerability-findings#~(entity~(~'09a5dcc9-162d-522e-aeb7-9dc6745a5622*2cSECURITY_TOOL_FINDING)),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:d514e320-7929-5446-bead-b7f89625dd0d:wiz_issue:bdfa6b6b-0d7b-474d-be98-b19e81e08726,bdfa6b6b-0d7b-474d-be98-b19e81e08726:bdfa6b6b-0d7b-474d-be98-b19e81e08726,demo_env,wiz,virtualMachine,bdfa6b6b-0d7b-474d-be98-b19e81e08726,2023-05-19 10:01:45.340288,null,Linux,"13.53.129.3,172.31.43.236",virtualMachine,"[""CVE-2018-10237""]",5.9,null,"The library `com.google.guava:guava` version `11.0.2` was detected in `Maven library manager` located at `/opt/splunk/etc/apps/splunk_archiver/java-bin/jars/thirdparty/hive_3_1/hive-exec-3.1.3.jar` and is vulnerable to `CVE-2018-10237`, which exists in versions `>= 11.0, < 24.1.1`.nnThe vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-mvr2-9pj6-7w5j) with vendor severity: `Medium` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2018-10237) severity: `Medium`).nnThe vulnerability can be remediated by updating the library to version `24.1.1` or higher, using `mvn versions:use-latest-releases -Dincludes=com.google.guava:guava`.",null,null,com.google.guava:guava,null,bdfa6b6b-0d7b-474d-be98-b19e81e08726,mvn versions:use-latest-releases -Dincludes=com.google.guava:guava,low,P3,null,2023-05-18 22:47:31.024702,2023-05-18 22:47:31.024702,open,null,null,https://app.wiz.io/explorer/vulnerability-findings#~(entity~(~'d514e320-7929-5446-bead-b7f89625dd0d*2cSECURITY_TOOL_FINDING)),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:776aca80-7f77-56b0-af93-a1b2e608e1ee:wiz_issue:dedacc3a-10f8-44c2-acba-2c2a5fff96dc,dedacc3a-10f8-44c2-acba-2c2a5fff96dc:dedacc3a-10f8-44c2-acba-2c2a5fff96dc,demo_env,wiz,virtualMachine,dedacc3a-10f8-44c2-acba-2c2a5fff96dc,2023-05-19 10:01:45.340288,null,Linux,"13.53.129.3,172.31.43.236",virtualMachine,"[""CVE-2022-42004""]",7.5,null,"The library `com.fasterxml.jackson.core:jackson-databind` version `2.13.2.1` was detected in `Maven library manager` located at `/opt/splunk/bin/jars/thirdparty/aws/jackson-databind-2.13.2.1.jar` and is vulnerable to `CVE-2022-42004`, which exists in versions `>= 2.13.0, < 2.13.4`.nnThe vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-rgv9-q543-rqg4) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-42004) severity: `High`).nnThis vulnerability has a known exploit available. Source: [Github](https://github.com/FasterXML/jackson-databind/issues/3582).nnThe vulnerability can be remediated by updating the library to any of the following versions `2.13.4, 2.12.7.1` or higher, using `mvn versions:use-latest-releases -Dincludes=com.fasterxml.jackson.core:jackson-databind`.",null,null,com.fasterxml.jackson.core:jackson-databind,null,dedacc3a-10f8-44c2-acba-2c2a5fff96dc,mvn versions:use-latest-releases -Dincludes=com.fasterxml.jackson.core:jackson-databind,low,P3,null,2023-05-18 23:00:20.037168,2023-05-18 23:00:20.037168,open,null,null,https://app.wiz.io/explorer/vulnerability-findings#~(entity~(~'776aca80-7f77-56b0-af93-a1b2e608e1ee*2cSECURITY_TOOL_FINDING)),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:c35a528e-7471-5c38-8477-ed765acccfc0:wiz_issue:8cd9427c-4fe6-4688-af36-1943ac45fdea,8cd9427c-4fe6-4688-af36-1943ac45fdea:8cd9427c-4fe6-4688-af36-1943ac45fdea,demo_env,wiz,virtualMachine,8cd9427c-4fe6-4688-af36-1943ac45fdea,2023-05-19 10:01:45.340288,null,Linux,"16.170.211.19,172.31.47.156",virtualMachine,"[""CVE-2022-25647""]",7.5,null,"The library `com.google.code.gson:gson` version `2.8.1` was detected in `Maven library manager` located at `/opt/ibm/si/services/ecs-ec-ingress/eventgnosis/lib/q1labs/SmbTailProtocol/gson-2.8.1.jar` and is vulnerable to `CVE-2022-25647`, which exists in versions `< 2.8.9`.nnThe vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-4jrv-ppp4-jm57) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2022-25647) severity: `High`).nnThe vulnerability can be remediated by updating the library to version `2.8.9` or higher, using `mvn versions:use-latest-releases -Dincludes=com.google.code.gson:gson`.",null,null,com.google.code.gson:gson,null,8cd9427c-4fe6-4688-af36-1943ac45fdea,mvn versions:use-latest-releases -Dincludes=com.google.code.gson:gson,medium,P2,null,2023-05-18 23:14:44.771213,2023-05-18 23:14:44.771213,open,null,null,https://app.wiz.io/explorer/vulnerability-findings#~(entity~(~'c35a528e-7471-5c38-8477-ed765acccfc0*2cSECURITY_TOOL_FINDING)),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:b7a89410-e451-5005-be5b-a785bcd7c989:wiz_issue:8cd9427c-4fe6-4688-af36-1943ac45fdea,8cd9427c-4fe6-4688-af36-1943ac45fdea:8cd9427c-4fe6-4688-af36-1943ac45fdea,demo_env,wiz,virtualMachine,8cd9427c-4fe6-4688-af36-1943ac45fdea,2023-05-19 10:01:45.340288,null,Linux,"16.170.211.19,172.31.47.156",virtualMachine,"[""CVE-2020-36518""]",7.5,null,"The library `com.fasterxml.jackson.core:jackson-databind` version `2.10.3` was detected in `Maven library manager` located at `/opt/ibm/forensics/indexer/tomcat/deployed/ForensicsAnalysisServlet.war` and is vulnerable to `CVE-2020-36518`, which exists in versions `<= 2.12.6.0`.nnThe vulnerability was found in the [Github Security Advisory](https://github.com/advisories/GHSA-57j2-w4cx-62h2) with vendor severity: `High` ([NVD](https://nvd.nist.gov/vuln/detail/CVE-2020-36518) severity: `High`).nnThe vulnerability can be remediated by updating the library to any of the following versions `2.12.6.1, 2.13.2.1` or higher, using `mvn versions:use-latest-releases -Dincludes=com.fasterxml.jackson.core:jackson-databind`.",null,null,com.fasterxml.jackson.core:jackson-databind,null,8cd9427c-4fe6-4688-af36-1943ac45fdea,mvn versions:use-latest-releases -Dincludes=com.fasterxml.jackson.core:jackson-databind,medium,P2,null,2023-05-18 23:14:50.552996,2023-05-18 23:14:50.552996,open,null,null,https://app.wiz.io/explorer/vulnerability-findings#~(entity~(~'b7a89410-e451-5005-be5b-a785bcd7c989*2cSECURITY_TOOL_FINDING)),null,null
